article_id,title,link,author,category_id,pub_date,created_at
AKR20260525025951001,"鄭, 전북·충청서 큰절…""李대통령 지지한다면 與후보 선택""(종합)",https://www.yna.co.kr/view/AKR20260525025951001,이슬기,1,2026-05-25T18:39:48,2026-05-25T18:49:30
AKR20260525042451057,"김종훈 ""울산시장 '단일화 파행' 김상욱 사과 오늘까지 기다려""(종합)",https://www.yna.co.kr/view/AKR20260525042451057,김근주,1,2026-05-25T18:53:33,2026-05-25T18:59:30
AKR20260525054300064,"민주 ""오송 돔구장 혈세낭비""·국힘 ""농어촌기본소득 미래세대 빚""",https://www.yna.co.kr/view/AKR20260525054300064,박건영,1,2026-05-25T18:46:11,2026-05-25T18:59:30
AKR20260525054900054,"5·18 유공자·유족 ""정용진 출국금지·신세계 압수수색 촉구""",https://www.yna.co.kr/view/AKR20260525054900054,김혜인,4,2026-05-25T18:48:58,2026-05-25T18:59:30
AKR20260525017751504,싱가포르 외교장관 중·북 들른 뒤 방한…28일 조현 장관과 회담(종합),https://www.yna.co.kr/view/AKR20260525017751504,권수현,1,2026-05-25T19:20:25,2026-05-25T19:29:30
AKR20260525056300055,"전북경찰, 정청래 유세장서 기습 시위 2명 입건…""엄정 수사""",https://www.yna.co.kr/view/AKR20260525056300055,정경재,1,2026-05-25T19:27:12,2026-05-25T19:39:31
AKR20260525058300052,"거창군수 후보 토론회, 의료복지타운·행정 실책 두고 '설전'",https://www.yna.co.kr/view/AKR20260525058300052,박정헌,1,2026-05-25T19:50:13,2026-05-25T19:59:30
AKR20260525059100003,"부전∼마산 복선전철 선로 시공 오류…국토부 ""철저히 재시공""",https://www.yna.co.kr/view/AKR20260525059100003,김윤구,4,2026-05-25T19:53:33,2026-05-25T19:59:30
AKR20260525058800063,아산 주택 앞마당서 80대 불에 타 숨진채 발견…경찰 수사,https://www.yna.co.kr/view/AKR20260525058800063,김준호,5,2026-05-25T19:56:11,2026-05-25T19:59:30
AKR20260525059000062,벌통 채집 나선 60대 10ｍ 절벽 아래 물가로 추락해 숨져,https://www.yna.co.kr/view/AKR20260525059000062,이재현,5,2026-05-25T19:52:07,2026-05-25T19:59:30
AKR20260525058000062,"강원소방 예방안전과, 예산 절감 성과금 300만원 기부 '훈훈'",https://www.yna.co.kr/view/AKR20260525058000062,이재현,5,2026-05-25T19:44:41,2026-05-25T19:59:30
AKR20260525059400504,"외교부, 이스라엘대사대리 불러 '韓활동가 구타' 조사촉구",https://www.yna.co.kr/view/AKR20260525059400504,민선희,1,2026-05-25T20:03:54,2026-05-25T20:09:30
AKR20260525059500063,충남서 축산물 취급 위반업소 19곳 적발…이력번호 불일치 최다,https://www.yna.co.kr/view/AKR20260525059500063,김준범,4,2026-05-25T20:00:30,2026-05-25T20:09:30
AKR20260525047251704,'日 편의점의 아버지' 스즈키 도시후미 세븐일레븐 前회장 별세(종합),https://www.yna.co.kr/view/AKR20260525047251704,이충원,4,2026-05-25T19:59:03,2026-05-25T20:09:30
AKR20260525050900004,[날씨] 내일 전국에 비…남부지방 최대 150㎜ 이상 폭우,https://www.yna.co.kr/view/AKR20260525050900004,한지은,5,2026-05-25T20:00:00,2026-05-25T20:19:40
AKR20260525060100004,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,https://www.yna.co.kr/view/AKR20260525060100004,최원정,5,2026-05-25T20:15:55,2026-05-25T20:41:31
AKR20260525059900055,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",https://www.yna.co.kr/view/AKR20260525059900055,정경재,1,2026-05-25T20:22:10,2026-05-25T20:51:31
AKR20260525059800504,"외교부, 세종연구소 이용준 이사장 연임 불승인",https://www.yna.co.kr/view/AKR20260525059800504,민선희,1,2026-05-25T20:21:27,2026-05-25T20:51:31
AKR20260525036951065,영종도 버스차고지 구내식당서 집단 식중독…버스운행 차질 우려(종합),https://www.yna.co.kr/view/AKR20260525036951065,홍현기,5,2026-05-25T20:48:06,2026-05-25T20:53:34
AKR20260522078800007,"AWCL 결승 앞둔 내고향 감독 ""거친 경기? 허용 범위 안 최선""",https://www.yna.co.kr/view/AKR20260522078800007,배진남,2,2026-05-22T12:51:19,2026-05-25T20:54:39
AKR20260522067900061,"북한 내고향, 대망의 AWCL 결승전 하루 앞두고 막바지 맹훈련",https://www.yna.co.kr/view/AKR20260522067900061,김솔,2,2026-05-22T11:28:39,2026-05-25T20:54:39
AKR20260522011000085,"태영호 ""김정은, 주애 태어나자 혈통주의로…10년간 후계 준비""",https://www.yna.co.kr/view/AKR20260522011000085,김지연,2,2026-05-22T07:11:44,2026-05-25T20:54:39
AKR20260522011900504,[북한날씨] 전 지역 가끔 구름 많다가 밤부터 차차 흐려져,https://www.yna.co.kr/view/AKR20260522011900504,권수현,2,2026-05-22T06:37:25,2026-05-25T20:54:39
AKR20260521089000504,"유엔인권전문가 ""납북자 해결은 평화 선결조건…北에 제기해야""",https://www.yna.co.kr/view/AKR20260521089000504,김동현,2,2026-05-22T06:00:22,2026-05-25T20:54:39
AKR20260521158400504,"정동영, 美전문가와 간담회…'현실적 북핵 해법' 의견교환",https://www.yna.co.kr/view/AKR20260521158400504,하채림,2,2026-05-21T17:56:48,2026-05-25T20:54:39
AKR20260521155200504,[북한단신] 러시아 방문하는 황해남도 대표단 출발,https://www.yna.co.kr/view/AKR20260521155200504,이은정,2,2026-05-21T17:47:56,2026-05-25T20:54:39
AKR20260521151900504,"北억류 선교사 가족 ""집으로 돌아올 수 있도록""…석방 촉구",https://www.yna.co.kr/view/AKR20260521151900504,이은정,2,2026-05-21T17:47:07,2026-05-25T20:54:39
AKR20260521146900054,"탈북자 위장 남파 간첩, 출소 후 보안관찰 위반 재판행",https://www.yna.co.kr/view/AKR20260521146900054,정회성,2,2026-05-21T16:39:35,2026-05-25T20:54:39
AKR20260521145100504,"北 ""무분별한 한미 무력증강에 대칭적 조치 실행 강구"" 위협",https://www.yna.co.kr/view/AKR20260521145100504,이은정,2,2026-05-21T16:25:54,2026-05-25T20:54:39
AKR20260521135200083,"中대사, 평양 협동농장서 모내기…""중·북 우호 중요한 상징""",https://www.yna.co.kr/view/AKR20260521135200083,정성조,2,2026-05-21T15:49:22,2026-05-25T20:54:39
AKR20260521014951504,"北, '내고향'팀 승전보 전해…""한국 수원팀 이기고 결승진출""(종합)",https://www.yna.co.kr/view/AKR20260521014951504,하채림,2,2026-05-21T11:35:28,2026-05-25T20:54:39
AKR20260521084000007,내고향 vs 도쿄…아시아 여자축구 챔피언 자리 놓고 23일 격돌,https://www.yna.co.kr/view/AKR20260521084000007,안홍석,2,2026-05-21T11:22:17,2026-05-25T20:54:39
AKR20260521059900504,"정동영, 시진핑 방북설에 ""성사되면 북미회담 당연히 논의될 것""",https://www.yna.co.kr/view/AKR20260521059900504,하채림,2,2026-05-21T10:30:43,2026-05-25T20:54:39
AKR20260521017700001,"靑, 시진핑 방북 가능성에 ""동향 주시…中 건설적 역할 기대""",https://www.yna.co.kr/view/AKR20260521017700001,임형섭,2,2026-05-21T07:13:12,2026-05-25T20:54:39
AKR20260521016400504,[북한날씨] 전 지역에 비…함경도 일부 최대 80㎜,https://www.yna.co.kr/view/AKR20260521016400504,전명훈,2,2026-05-21T06:57:12,2026-05-25T20:54:39
AKR20260521014900504,"北, '내고향'팀 승전보 전해…""한국 수원팀 이기고 결승진출""",https://www.yna.co.kr/view/AKR20260521014900504,전명훈,2,2026-05-21T06:45:59,2026-05-25T20:54:39
AKR20260520195100504,"96세 비전향장기수도, 탈북가족도 비바람 속 내고향·수원 연호",https://www.yna.co.kr/view/AKR20260520195100504,하채림,2,2026-05-20T23:51:40,2026-05-25T20:54:39
AKR20260520186251007,"'PK 실축' 수원FC, 북한 내고향에 1-2 역전패…AWCL 결승행 불발(종합)",https://www.yna.co.kr/view/AKR20260520186251007,오명언,2,2026-05-20T21:07:14,2026-05-25T20:54:39
AKR20260520186200007,"'PK 실축' 수원FC, 북한 내고향에 1-2 역전패…AWCL 결승행 불발",https://www.yna.co.kr/view/AKR20260520186200007,오명언,2,2026-05-20T20:57:14,2026-05-25T20:54:39
AKR20260520162800504,[북한단신] 단천발전소 1단계 준공식,https://www.yna.co.kr/view/AKR20260520162800504,이은정,2,2026-05-20T17:03:15,2026-05-25T20:54:39
AKR20260520144851504,"통일장관 ""평화적 두 국가론, '北두국가론'과 본질적으로 달라""(종합)",https://www.yna.co.kr/view/AKR20260520144851504,이은정,2,2026-05-20T17:01:15,2026-05-25T20:54:39
AKR20260520144800504,"통일장관 ""평화적 두 국가론, '北두국가론'과 본질적으로 달라""",https://www.yna.co.kr/view/AKR20260520144800504,이은정,2,2026-05-20T15:58:13,2026-05-25T20:54:39
AKR20260520100200504,"정동영 ""北축구단 방남, 좋은 선례 남기는 게 목표""",https://www.yna.co.kr/view/AKR20260520100200504,하채림,2,2026-05-20T13:46:58,2026-05-25T20:54:39
AKR20260520033851009,"""北, 최근 서해 위성발사장서 로켓엔진 연소시험 진행한 듯""(종합)",https://www.yna.co.kr/view/AKR20260520033851009,김효정,2,2026-05-20T10:05:58,2026-05-25T20:54:39
AKR20260520033800009,"""北, 최근 서해 위성발사장서 로켓엔진 연소시험 진행한 듯""",https://www.yna.co.kr/view/AKR20260520033800009,오수진,2,2026-05-20T09:19:54,2026-05-25T20:54:39
AKR20260520039400009,"북중 4월 교역량, 8년여만에 최고…""러시아발 전쟁자금 덕분""",https://www.yna.co.kr/view/AKR20260520039400009,고일환,2,2026-05-20T09:17:20,2026-05-25T20:54:39
AKR20260520017400504,[북한날씨] 전 지역 대체로 흐림…황해도 등 곳에 따라 비,https://www.yna.co.kr/view/AKR20260520017400504,권수현,2,2026-05-20T07:22:23,2026-05-25T20:54:39
AKR20260520016800504,U-17 아시안컵 우승 北여자축구 대표팀 귀국…평양서 카퍼레이드,https://www.yna.co.kr/view/AKR20260520016800504,권수현,2,2026-05-20T07:16:45,2026-05-25T20:54:39
AKR20260519151500002,"평양선 1달러에 7만100원, 올들어 80% 뛰어…""통화량 증가 때문""",https://www.yna.co.kr/view/AKR20260519151500002,한지훈,2,2026-05-20T06:33:30,2026-05-25T20:54:39
AKR20260520007000071,"美전문가 ""트럼프, 한반도 골칫거리없는 안정 중시""…""시급성無""",https://www.yna.co.kr/view/AKR20260520007000071,조준형,2,2026-05-20T05:08:24,2026-05-25T20:54:39
AKR20260519165751108,"러 외무부 ""올해 북한 최선희 외무상 방문 기대""",https://www.yna.co.kr/view/AKR20260519165751108,김동호,2,2026-05-19T19:14:52,2026-05-25T20:54:39
AKR20260519165700108,"[속보] 러 외무부 ""올해 북한 외무상 방문 기대""<러 매체>",https://www.yna.co.kr/view/AKR20260519165700108,김동호,2,2026-05-19T18:56:03,2026-05-25T20:54:39
AKR20260519155300504,"[북한단신] 박태성 총리, 불가리아 신임 총리에게 축전",https://www.yna.co.kr/view/AKR20260519155300504,권수현,2,2026-05-19T17:45:20,2026-05-25T20:54:39
AKR20260519153100504,"""함께 그리는 평화""…제14회 평화통일교육주간 25일 개막",https://www.yna.co.kr/view/AKR20260519153100504,하채림,2,2026-05-19T17:23:09,2026-05-25T20:54:39
AKR20260519088651504,"통일부 ""'평화적 2국가론'은 李정부 평화공존정책 이행전략""(종합)",https://www.yna.co.kr/view/AKR20260519088651504,하채림,2,2026-05-19T17:20:45,2026-05-25T20:54:39
AKR20260519150800007,"나이키·아디다스 신은 내고향축구단, 밝은 표정으로 훈련 공개",https://www.yna.co.kr/view/AKR20260519150800007,배진남,2,2026-05-19T17:04:49,2026-05-25T20:54:39
AKR20260519040851001,"국힘 ""李정부 통일백서 두 국가론은 위헌""…與 ""무지·억지""(종합)",https://www.yna.co.kr/view/AKR20260519040851001,오규진,2,2026-05-19T15:39:39,2026-05-25T20:54:39
AKR20260519091100007,"북한 내고향 감독 ""경기에만 집중…공동응원 상관할 문제 아냐""",https://www.yna.co.kr/view/AKR20260519091100007,배진남,2,2026-05-19T12:20:54,2026-05-25T20:54:39
AKR20260519088600504,"통일부 ""'평화적 2국가', 정부전체 입장 아냐…통일부 구상""",https://www.yna.co.kr/view/AKR20260519088600504,하채림,2,2026-05-19T12:04:35,2026-05-25T20:54:39
AKR20260519064600009,"北, 러시아 드론 기술에 눈독…러 훈련시설에 대표단 방문",https://www.yna.co.kr/view/AKR20260519064600009,현영복,2,2026-05-19T10:35:16,2026-05-25T20:54:39
AKR20260519057200005,"태진아 ""내 노래처럼 남북이 케이블카로 오가는 날 오길""",https://www.yna.co.kr/view/AKR20260519057200005,이태수,2,2026-05-19T10:30:53,2026-05-25T20:54:39
AKR20260519062300062,[강원 고성소식] 납북 귀환 어부 전시 호응…특별법 관심 이어져,https://www.yna.co.kr/view/AKR20260519062300062,류호준,2,2026-05-19T10:19:30,2026-05-25T20:54:39
AKR20260519040800001,"국힘, 통일백서 '두 국가론'에 ""명백한 위헌…정동영 경질해야""",https://www.yna.co.kr/view/AKR20260519040800001,박수윤,2,2026-05-19T09:55:00,2026-05-25T20:54:39
AKR20260519014500504,[북한날씨] 함경도 5㎜ 안팎 빗방울…황해남도엔 '가뭄경보',https://www.yna.co.kr/view/AKR20260519014500504,전명훈,2,2026-05-19T06:50:06,2026-05-25T20:54:39
AKR20260518146000504,"작년 MDL 17번 침범한 北, 올해는 잠잠…불모지 작업 마친 듯",https://www.yna.co.kr/view/AKR20260518146000504,김철선,2,2026-05-19T06:01:02,2026-05-25T20:54:39
AKR20260525061800505,[부고] 안광기(법무법인 산우 상임고문)씨 모친상,https://www.yna.co.kr/view/AKR20260525061800505,이우섭,5,2026-05-25T20:53:42,2026-05-25T20:58:47
AKR20260525061400051,"부산 북갑서 또 '오빠' 논란…김민전, 지원유세중 10대 학생에게",https://www.yna.co.kr/view/AKR20260525061400051,김선호,1,2026-05-25T20:59:34,2026-05-25T21:04:57
AKR20260525062600004,서울 강북서 SUV 후진 중 보행자 덮쳐…70대 사망,https://www.yna.co.kr/view/AKR20260525062600004,한지은,5,2026-05-25T21:18:45,2026-05-25T21:26:12
AKR20260525058851063,아산 주택 앞마당서 80대 숨진채 발견…유서 발견(종합),https://www.yna.co.kr/view/AKR20260525058851063,김준호,5,2026-05-25T21:34:03,2026-05-25T21:41:05
AKR20260525064000003,"국토부 ""서울시 별도 보고 없었다""…GTX 삼성역 철근 누락 공방",https://www.yna.co.kr/view/AKR20260525064000003,김윤구,5,2026-05-25T21:51:02,2026-05-25T21:56:03
AKR20260525035352004,"서울시 ""GTX-A 철근 누락 6차례 통보…국토부가 불안 야기""(종합2보)",https://www.yna.co.kr/view/AKR20260525035352004,김동규,3,2026-05-25T22:00:11,2026-05-25T22:11:50
AKR20260525064500527,제주도 산지에 호우주의보…남부중산간 등 6곳 강풍주의보,https://www.yna.co.kr/view/AKR20260525064500527,기상뉴스,5,2026-05-25T22:08:00,2026-05-25T22:11:51
AKR20260522111351063,"""여자들 성매매 용돈벌이""…대학교수, 강의 중 성희롱 발언 논란(종합)",https://www.yna.co.kr/view/AKR20260522111351063,김준호,5,2026-05-25T22:21:58,2026-05-25T22:31:54
AKR20260525064800061,평택을 조국 유세현장서 선거사무원 폭행한 유튜버 석방,https://www.yna.co.kr/view/AKR20260525064800061,강영훈,1,2026-05-25T22:33:18,2026-05-25T22:51:55
